Date,Tournament,Surface,Rd,Rk,vRk,meta_info,Score,Observed Player Name,Opponent Player Name,Observed Player W/L,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
2‑Jul‑2018,Wimbledon,Grass,R32,2,64,(1)Federer d. Jan Lennard Struff [GER],6-3 7-5 6-2,Roger Federer,Jan Lennard Struff,W,(ch),2.22,13.5%,2.7%,54.1%,92.5%,67.6%,0/0,1:34
2‑Jul‑2018,Wimbledon,Grass,R64,2,73,(1)Federer d. Lukas Lacko [SVK],6-4 6-4 6-1,Roger Federer,Lukas Lacko,W,(ch),2.94,26.2%,0.0%,70.5%,93.0%,66.7%,0/0,1:30
2‑Jul‑2018,Wimbledon,Grass,R128,2,58,(1)Federer d. Dusan Lajovic [SRB],6-1 6-3 6-4,Roger Federer,Dusan Lajovic,W,(ch),2.66,12.7%,1.6%,71.4%,91.1%,61.1%,0/0,1:19
18‑Jun‑2018,Halle,Grass,F,1,34,Borna Coric [CRO] d. (1)Federer,7-6(6) 3-6 6-2,Roger Federer,Borna Coric,L,(ch),1.25,13.6%,1.1%,70.5%,87.1%,42.3%,1/3,2:06
18‑Jun‑2018,Halle,Grass,SF,1,109,(1)Federer d. (Q)Denis Kudla [USA],7-6(1) 7-5,Roger Federer,Denis Kudla,W,(ch),1.22,16.0%,4.0%,66.7%,84.0%,52.0%,6/7,1:27
18‑Jun‑2018,Halle,Grass,QF,1,60,(1)Federer d. (SE)Matthew Ebden [AUS],7-6(2) 7-5,Roger Federer,Matthew Ebden,W,(ch),1.66,9.2%,0.0%,55.4%,83.3%,65.5%,2/4,1:28
18‑Jun‑2018,Halle,Grass,R16,1,48,(1)Federer d. Benoit Paire [FRA],6-3 3-6 7-6(7),Roger Federer,Benoit Paire,W,(ch),1.21,7.8%,0.0%,63.3%,73.7%,60.6%,3/5,1:58
18‑Jun‑2018,Halle,Grass,R32,1,72,(1)Federer d. Aljaz Bedene [SLO],6-3 6-4,Roger Federer,Aljaz Bedene,W,(ch),2.54,14.3%,0.0%,69.4%,88.2%,73.3%,0/0,1:11
11‑Jun‑2018,Stuttgart,Grass,F,2,35,(1)Federer d. (7)Milos Raonic [CAN],6-4 7-6(3),Roger Federer,Milos Raonic,W,(ch),1.23,6.1%,0.0%,66.7%,86.4%,59.1%,2/2,1:18
11‑Jun‑2018,Stuttgart,Grass,SF,2,24,(1)Federer d. (4)Nick Kyrgios [AUS],6-7(2) 6-2 7-6(5),Roger Federer,Nick Kyrgios,W,(ch),1.82,14.0%,2.3%,62.8%,85.2%,75.0%,0/0,1:51
11‑Jun‑2018,Stuttgart,Grass,QF,2,75,(1)Federer d. Guido Pella [ARG],6-4 6-4,Roger Federer,Guido Pella,W,,1.56,7.1%,0.0%,62.5%,82.9%,71.4%,2/2,1:05
11‑Jun‑2018,Stuttgart,Grass,R16,2,54,(1)Federer d. Mischa Zverev [GER],3-6 6-4 6-2,Roger Federer,Mischa Zverev,W,(ch),1.28,7.0%,1.4%,67.6%,75.0%,56.5%,3/5,1:33
19‑Mar‑2018,Miami Masters,Hard,R64,1,175,(Q)Thanasi Kokkinakis [AUS] d. (1)Federer,3-6 6-3 7-6(4),Roger Federer,Thanasi Kokkinakis,L,(ch),1.23,10.7%,3.6%,65.5%,81.8%,55.2%,2/3,2:21
5‑Mar‑2018,Indian Wells Masters,Hard,F,1,8,(6)Juan Martin Del Potro [ARG] d. (1)Federer,6-4 6-7(8) 7-6(2),Roger Federer,Juan Martin Del Potro,L,(ch),0.82,8.7%,4.3%,60.9%,74.3%,53.3%,3/5,2:42
5‑Mar‑2018,Indian Wells Masters,Hard,SF,1,49,(1)Federer d. Borna Coric [CRO],5-7 6-4 6-4,Roger Federer,Borna Coric,W,(ch),1.18,5.7%,1.1%,60.2%,67.9%,60.0%,2/6,2:20
5‑Mar‑2018,Indian Wells Masters,Hard,QF,1,26,(1)Federer d. (23)Hyeon Chung [KOR],7-5 6-1,Roger Federer,Hyeon Chung,W,(ch),1.34,17.4%,1.4%,66.7%,69.6%,56.5%,5/6,1:22
5‑Mar‑2018,Indian Wells Masters,Hard,R16,1,100,(1)Federer d. Jeremy Chardy [FRA],7-5 6-4,Roger Federer,Jeremy Chardy,W,(ch),3.89,4.1%,0.0%,51.0%,100.0%,79.2%,0/0,1:22
5‑Mar‑2018,Indian Wells Masters,Hard,R32,1,28,(1)Federer d. (25)Filip Krajinovic [SRB],6-2 6-1,Roger Federer,Filip Krajinovic,W,(ch),2.47,14.3%,2.4%,64.3%,88.9%,53.3%,2/3,0:58
5‑Mar‑2018,Indian Wells Masters,Hard,R64,1,67,(1)Federer d. Federico Delbonis [ARG],6-3 7-6(6),Roger Federer,Federico Delbonis,W,(ch),1.03,6.1%,1.2%,64.6%,73.6%,55.2%,3/3,1:41
12‑Feb‑2018,Rotterdam,Hard,F,2,5,(1)Federer d. (2)Grigor Dimitrov [BUL],6-2 6-2,Roger Federer,Grigor Dimitrov,W,(ch),2.50,7.7%,0.0%,61.5%,83.3%,80.0%,0/0,0:55
12‑Feb‑2018,Rotterdam,Hard,SF,2,81,(1)Federer d. (LL)Andreas Seppi [ITA],6-3 7-6(3),Roger Federer,Andreas Seppi,W,,1.34,13.4%,3.0%,62.7%,76.2%,56.0%,2/3,1:24
12‑Feb‑2018,Rotterdam,Hard,QF,2,42,(1)Federer d. Robin Haase [NED],4-6 6-1 6-1,Roger Federer,Robin Haase,W,,1.80,9.8%,1.6%,57.4%,74.3%,73.1%,0/1,1:19
12‑Feb‑2018,Rotterdam,Hard,R16,2,36,(1)Federer d. Philipp Kohlschreiber [GER],7-6(8) 7-5,Roger Federer,Philipp Kohlschreiber,W,(ch),1.78,16.2%,0.0%,67.6%,89.1%,63.6%,0/0,1:41
12‑Feb‑2018,Rotterdam,Hard,R32,2,116,(1)Federer d. (Q)Ruben Bemelmans [BEL],6-1 6-2,Roger Federer,Ruben Bemelmans,W,,4.89,16.7%,0.0%,63.9%,91.3%,84.6%,0/0,0:47
15‑Jan‑2018,Australian Open,Hard,F,2,6,(2)Federer d. (6)Marin Cilic [CRO],6-2 6-7(5) 6-3 3-6 6-1,Roger Federer,Marin Cilic,W,(ch),1.31,17.3%,2.9%,60.4%,79.8%,58.2%,7/9,3:03
15‑Jan‑2018,Australian Open,Hard,SF,2,58,(2)Federer d. Hyeon Chung [KOR],6-1 5-2 RET,Roger Federer,Hyeon Chung,W,(ch),2.69,24.3%,2.7%,43.2%,93.8%,71.4%,1/1,1:02
15‑Jan‑2018,Australian Open,Hard,QF,2,20,(2)Federer d. (19)Tomas Berdych [CZE],7-6(1) 6-3 6-4,Roger Federer,Tomas Berdych,W,(ch),1.36,15.6%,5.2%,62.5%,83.3%,52.8%,3/5,2:14
15‑Jan‑2018,Australian Open,Hard,R16,2,80,(2)Federer d. Marton Fucsovics [HUN],6-4 7-6(3) 6-2,Roger Federer,Marton Fucsovics,W,(ch),2.02,7.4%,2.5%,59.3%,83.3%,75.8%,0/0,2:01
15‑Jan‑2018,Australian Open,Hard,R32,2,31,(2)Federer d. (29)Richard Gasquet [FRA],6-2 7-5 6-4,Roger Federer,Richard Gasquet,W,(ch),1.25,12.8%,1.1%,64.9%,80.3%,42.4%,1/2,1:59
15‑Jan‑2018,Australian Open,Hard,R64,2,55,(2)Federer d. Jan Lennard Struff [GER],6-4 6-4 7-6(4),Roger Federer,Jan Lennard Struff,W,(ch),1.52,18.5%,1.1%,57.6%,83.0%,66.7%,2/3,1:55
15‑Jan‑2018,Australian Open,Hard,R128,2,51,(2)Federer d. Aljaz Bedene [SLO],6-3 6-4 6-3,Roger Federer,Aljaz Bedene,W,(ch),1.51,14.8%,3.7%,71.6%,77.6%,60.9%,2/2,1:39
13‑Nov‑2017,Tour Finals,Hard,SF,2,8,(7)David Goffin [BEL] d. (2)Federer,2-6 6-3 6-4,Roger Federer,David Goffin,L,(ch),1.03,9.1%,3.9%,61.0%,74.5%,56.7%,1/3,1:45
13‑Nov‑2017,Tour Finals,Hard,RR,2,9,(2)Federer d. (8)Jack Sock [USA],6-4 7-6(4),Roger Federer,Jack Sock,W,,1.83,7.9%,1.6%,63.5%,90.0%,65.2%,0/0,
13‑Nov‑2017,Tour Finals,Hard,RR,2,5,(2)Federer d. (5)Marin Cilic [CRO],6-7(5) 6-4 6-1,Roger Federer,Marin Cilic,W,,1.39,18.3%,2.2%,68.8%,76.6%,65.5%,1/1,1:54
13‑Nov‑2017,Tour Finals,Hard,RR,2,3,(2)Federer d. (3)Alexander Zverev [GER],7-6(6) 5-7 6-1,Roger Federer,Alexander Zverev,W,,1.25,6.1%,2.0%,53.1%,82.7%,54.3%,9/11,
23‑Oct‑2017,Basel,Hard,F,2,19,(1)Federer d. (4)Juan Martin Del Potro [ARG],6-7(5) 6-4 6-3,Roger Federer,Juan Martin Del Potro,W,(ch),1.23,6.9%,5.0%,52.5%,73.6%,56.3%,4/7,2:31
23‑Oct‑2017,Basel,Hard,SF,2,10,(1)Federer d. (3)David Goffin [BEL],6-1 6-2,Roger Federer,David Goffin,W,,2.62,10.0%,7.5%,57.5%,91.3%,64.7%,0/0,1:00
23‑Oct‑2017,Basel,Hard,QF,2,28,(1)Federer d. (7)Adrian Mannarino [FRA],4-6 6-1 6-3,Roger Federer,Adrian Mannarino,W,,1.36,16.7%,2.8%,52.8%,84.2%,55.9%,2/3,1:43
23‑Oct‑2017,Basel,Hard,R16,2,40,(1)Federer d. Benoit Paire [FRA],6-1 6-3,Roger Federer,Benoit Paire,W,,1.52,3.6%,1.8%,60.7%,70.6%,63.6%,0/0,0:57
23‑Oct‑2017,Basel,Hard,R32,2,76,(1)Federer d. (WC)Frances Tiafoe [USA],6-1 6-3,Roger Federer,Frances Tiafoe,W,,2.46,20.0%,5.0%,52.5%,100.0%,57.9%,0/0,1:01
9‑Oct‑2017,Shanghai Masters,Hard,F,2,1,(2)Federer d. (1)Rafael Nadal [ESP],6-4 6-3,Roger Federer,Rafael Nadal,W,(ch),2.25,22.7%,0.0%,68.2%,83.3%,78.6%,0/0,1:12
9‑Oct‑2017,Shanghai Masters,Hard,SF,2,23,(2)Federer d. (16)Juan Martin Del Potro [ARG],3-6 6-3 6-3,Roger Federer,Juan Martin Del Potro,W,(ch),1.81,10.9%,0.0%,71.9%,87.0%,55.6%,0/1,1:57
9‑Oct‑2017,Shanghai Masters,Hard,QF,2,31,(2)Federer d. Richard Gasquet [FRA],7-5 6-4,Roger Federer,Richard Gasquet,W,,1.34,8.2%,3.3%,78.7%,75.0%,53.8%,2/3,1:18
9‑Oct‑2017,Shanghai Masters,Hard,R16,2,41,(2)Federer d. (Q)Alexandr Dolgopolov [UKR],6-4 6-2,Roger Federer,Alexandr Dolgopolov,W,,2.18,23.9%,2.2%,80.4%,78.4%,88.9%,1/1,1:00
9‑Oct‑2017,Shanghai Masters,Hard,R32,2,26,(2)Federer d. Diego Schwartzman [ARG],7-6(4) 6-4,Roger Federer,Diego Schwartzman,W,,1.33,19.4%,0.0%,65.3%,74.5%,56.0%,4/5,1:33
22‑Sep‑2017,Laver Cup,Hard,RR,2,20,Federer d. Nick Kyrgios [AUS],4-6 7-6(6) [11-9],Roger Federer,Nick Kyrgios,W,,,,,,,,,
22‑Sep‑2017,Laver Cup,Hard,RR,2,16,Federer d. Sam Querrey [USA],6-4 6-2,Roger Federer,Sam Querrey,W,,,,,,,,,
28‑Aug‑2017,US Open,Hard,QF,3,28,(24)Juan Martin Del Potro [ARG] d. (3)Federer,7-5 3-6 7-6(8) 6-4,Roger Federer,Juan Martin Del Potro,L,(ch),0.85,12.4%,3.6%,61.3%,72.6%,56.6%,3/6,2:50
28‑Aug‑2017,US Open,Hard,R16,3,37,(3)Federer d. (33)Philipp Kohlschreiber [GER],6-4 6-2 7-5,Roger Federer,Philipp Kohlschreiber,W,,2.34,14.7%,2.7%,65.3%,87.8%,73.1%,0/0,1:49
28‑Aug‑2017,US Open,Hard,R32,3,35,(3)Federer d. (31)Feliciano Lopez [ESP],6-3 6-3 7-5,Roger Federer,Feliciano Lopez,W,,1.48,15.5%,1.2%,54.8%,84.8%,57.9%,5/6,1:46
28‑Aug‑2017,US Open,Hard,R64,3,101,(3)Federer d. Mikhail Youzhny [RUS],6-1 6-7(3) 4-6 6-4 6-2,Roger Federer,Mikhail Youzhny,W,,1.39,8.6%,1.4%,62.1%,78.2%,50.9%,4/8,3:08
28‑Aug‑2017,US Open,Hard,R128,3,70,(3)Federer d. Frances Tiafoe [USA],4-6 6-2 6-1 1-6 6-4,Roger Federer,Frances Tiafoe,W,,1.22,14.7%,3.4%,54.3%,77.8%,54.7%,1/5,2:37
7‑Aug‑2017,Canada Masters,Hard,F,3,8,(4)Alexander Zverev [GER] d. (2)Federer,6-3 6-4,Roger Federer,Alexander Zverev,L,(ch),0.71,3.8%,3.8%,50.9%,70.4%,57.7%,4/6,1:08
7‑Aug‑2017,Canada Masters,Hard,SF,3,52,(2)Federer d. Robin Haase [NED],6-3 7-6(5),Roger Federer,Robin Haase,W,(ch),2.27,16.7%,1.9%,55.6%,86.7%,79.2%,1/2,1:15
7‑Aug‑2017,Canada Masters,Hard,QF,3,16,(2)Federer d. (12)Roberto Bautista Agut [ESP],6-4 6-4,Roger Federer,Roberto Bautista Agut,W,,1.61,9.8%,3.9%,51.0%,80.8%,72.0%,2/3,1:08
7‑Aug‑2017,Canada Masters,Hard,R16,3,33,(2)Federer d. David Ferrer [ESP],4-6 6-4 6-2,Roger Federer,David Ferrer,W,(ch),1.08,11.8%,3.9%,58.8%,70.0%,50.0%,10/13,1:56
7‑Aug‑2017,Canada Masters,Hard,R32,3,116,(2)Federer d. (WC)Peter Polansky [CAN],6-2 6-1,Roger Federer,Peter Polansky,W,,2.04,10.9%,2.2%,60.9%,85.7%,55.6%,2/2,0:53
3‑Jul‑2017,Wimbledon,Grass,F,5,6,(3)Federer d. (7)Marin Cilic [CRO],6-3 6-1 6-4,Roger Federer,Marin Cilic,W,(ch),2.13,11.4%,2.9%,75.7%,81.1%,70.6%,1/1,1:41
3‑Jul‑2017,Wimbledon,Grass,SF,5,15,(3)Federer d. (11)Tomas Berdych [CZE],7-6(4) 7-6(4) 6-4,Roger Federer,Tomas Berdych,W,(ch),1.51,12.4%,3.8%,66.7%,84.3%,60.0%,5/6,2:18
3‑Jul‑2017,Wimbledon,Grass,QF,5,7,(3)Federer d. (6)Milos Raonic [CAN],6-4 6-2 7-6(4),Roger Federer,Milos Raonic,W,(ch),1.71,12.4%,2.2%,68.5%,90.2%,53.6%,5/5,1:57
3‑Jul‑2017,Wimbledon,Grass,R16,5,11,(3)Federer d. (13)Grigor Dimitrov [BUL],6-4 6-2 6-4,Roger Federer,Grigor Dimitrov,W,(ch),1.69,10.7%,0.0%,69.3%,75.0%,73.9%,2/3,1:37
3‑Jul‑2017,Wimbledon,Grass,R32,5,30,(3)Federer d. (27)Mischa Zverev [GER],7-6(3) 6-4 6-4,Roger Federer,Mischa Zverev,W,,1.68,14.8%,1.1%,60.2%,83.0%,71.4%,1/2,1:49
3‑Jul‑2017,Wimbledon,Grass,R64,5,79,(3)Federer d. Dusan Lajovic [SRB],7-6(0) 6-3 6-2,Roger Federer,Dusan Lajovic,W,,2.09,11.5%,2.6%,60.3%,80.9%,80.6%,3/4,1:30
3‑Jul‑2017,Wimbledon,Grass,R128,5,84,(3)Federer d. Alexandr Dolgopolov [UKR],6-3 3-0 RET,Roger Federer,Alexandr Dolgopolov,W,,1.64,27.8%,2.8%,75.0%,77.8%,44.4%,0/0,0:42
19‑Jun‑2017,Halle,Grass,F,5,12,(1)Federer d. (4)Alexander Zverev [GER],6-1 6-3,Roger Federer,Alexander Zverev,W,(ch),2.38,9.5%,0.0%,66.7%,92.9%,50.0%,1/1,0:53
19‑Jun‑2017,Halle,Grass,SF,5,38,(1)Federer d. Karen Khachanov [RUS],6-4 7-6(5),Roger Federer,Karen Khachanov,W,(ch),1.16,3.9%,2.6%,66.2%,70.6%,57.7%,4/6,1:25
19‑Jun‑2017,Halle,Grass,QF,5,134,(1)Federer d. Florian Mayer [GER],6-3 6-4,Roger Federer,Florian Mayer,W,,1.52,19.6%,0.0%,64.3%,86.1%,55.0%,2/2,1:06
19‑Jun‑2017,Halle,Grass,R16,5,29,(1)Federer d. Mischa Zverev [GER],7-6(4) 6-4,Roger Federer,Mischa Zverev,W,,1.53,7.6%,0.0%,53.0%,82.9%,67.7%,0/0,1:30
19‑Jun‑2017,Halle,Grass,R32,5,66,(1)Federer d. (LL)Yuichi Sugita [JPN],6-3 6-1,Roger Federer,Yuichi Sugita,W,,1.98,19.0%,0.0%,69.0%,89.7%,38.5%,0/1,0:52
12‑Jun‑2017,Stuttgart,Grass,R16,5,302,(WC)Tommy Haas [GER] d. (1)Federer,2-6 7-6(8) 6-4,Roger Federer,Tommy Haas,L,(ch),1.21,24.5%,2.1%,74.5%,75.7%,50.0%,1/3,1:54
20‑Mar‑2017,Miami Masters,Hard,F,6,7,(4)Federer d. (5)Rafael Nadal [ESP],6-3 6-4,Roger Federer,Rafael Nadal,W,(ch),1.46,8.1%,1.6%,62.9%,87.2%,47.8%,4/4,1:34
20‑Mar‑2017,Miami Masters,Hard,SF,6,16,(4)Federer d. (12)Nick Kyrgios [AUS],7-6(9) 6-7(9) 7-6(5),Roger Federer,Nick Kyrgios,W,(ch),1.30,8.2%,2.5%,60.7%,85.1%,58.3%,1/2,3:10
20‑Mar‑2017,Miami Masters,Hard,QF,6,14,(4)Federer d. (10)Tomas Berdych [CZE],6-2 3-6 7-6(6),Roger Federer,Tomas Berdych,W,(ch),1.01,12.9%,5.9%,60.0%,70.6%,55.9%,2/4,1:57
20‑Mar‑2017,Miami Masters,Hard,R16,6,18,(4)Federer d. (14)Roberto Bautista Agut [ESP],7-6(5) 7-6(4),Roger Federer,Roberto Bautista Agut,W,,1.64,11.1%,1.4%,48.6%,88.6%,64.9%,1/3,1:57
20‑Mar‑2017,Miami Masters,Hard,R32,6,34,(4)Federer d. (29)Juan Martin Del Potro [ARG],6-3 6-4,Roger Federer,Juan Martin Del Potro,W,,1.57,11.7%,0.0%,58.3%,82.9%,60.0%,5/5,1:22
20‑Mar‑2017,Miami Masters,Hard,R64,6,101,(4)Federer d. (Q)Frances Tiafoe [USA],7-6(2) 6-3,Roger Federer,Frances Tiafoe,W,,1.97,14.3%,0.0%,57.1%,84.4%,75.0%,0/1,1:12
6‑Mar‑2017,Indian Wells Masters,Hard,F,10,3,(9)Federer d. (3)Stan Wawrinka [SUI],6-4 7-5,Roger Federer,Stan Wawrinka,W,(ch),1.58,3.5%,1.8%,63.2%,77.8%,66.7%,2/3,1:20
6‑Mar‑2017,Indian Wells Masters,Hard,SF,10,18,(9)Federer d. (17)Jack Sock [USA],6-1 7-6(4),Roger Federer,Jack Sock,W,(ch),1.51,12.9%,3.2%,53.2%,81.8%,65.5%,0/0,1:14
6‑Mar‑2017,Indian Wells Masters,Hard,QF,10,16,(9)Federer d. (15)Nick Kyrgios [AUS],W/O,Roger Federer,Nick Kyrgios,W,,,,,,,,,
6‑Mar‑2017,Indian Wells Masters,Hard,R16,10,6,(9)Federer d. (5)Rafael Nadal [ESP],6-2 6-3,Roger Federer,Rafael Nadal,W,(ch),1.74,11.1%,2.2%,55.6%,76.0%,75.0%,1/1,1:08
6‑Mar‑2017,Indian Wells Masters,Hard,R32,10,27,(9)Federer d. (24)Steve Johnson [USA],7-6(3) 7-6(4),Roger Federer,Steve Johnson,W,,1.27,15.4%,5.1%,60.3%,87.2%,58.1%,0/0,1:34
6‑Mar‑2017,Indian Wells Masters,Hard,R64,10,81,(9)Federer d. Stephane Robert [FRA],6-2 6-1,Roger Federer,Stephane Robert,W,(ch),1.74,9.8%,2.4%,58.5%,79.2%,58.8%,0/0,0:51
27‑Feb‑2017,Dubai,Hard,R16,10,116,(Q)Evgeny Donskoy [RUS] d. (3)Federer,3-6 7-6(7) 7-6(5),Roger Federer,Evgeny Donskoy,L,(ch),1.02,11.0%,1.8%,73.4%,73.8%,51.7%,1/4,2:02
27‑Feb‑2017,Dubai,Hard,R32,10,39,(3)Federer d. Benoit Paire [FRA],6-1 6-3,Roger Federer,Benoit Paire,W,,1.72,9.1%,0.0%,60.0%,69.7%,68.2%,3/3,0:54
16‑Jan‑2017,Australian Open,Hard,F,17,9,(17)Federer d. (9)Rafael Nadal [ESP],6-4 3-6 6-1 3-6 6-3,Roger Federer,Rafael Nadal,W,(ch),1.15,14.5%,2.2%,61.6%,76.5%,49.1%,13/17,3:37
16‑Jan‑2017,Australian Open,Hard,SF,17,4,(17)Federer d. (4)Stan Wawrinka [SUI],7-5 6-3 1-6 4-6 6-3,Roger Federer,Stan Wawrinka,W,(ch),1.04,7.7%,2.1%,60.1%,72.1%,57.9%,8/12,3:04
16‑Jan‑2017,Australian Open,Hard,QF,17,50,(17)Federer d. Mischa Zverev [GER],6-1 7-5 6-2,Roger Federer,Mischa Zverev,W,(ch),1.50,11.4%,1.3%,68.4%,68.5%,68.0%,1/2,1:32
16‑Jan‑2017,Australian Open,Hard,R16,17,5,(17)Federer d. (5)Kei Nishikori [JPN],6-7(4) 6-4 6-1 4-6 6-3,Roger Federer,Kei Nishikori,W,(ch),1.34,16.2%,4.1%,67.6%,80.0%,47.9%,7/10,3:23
16‑Jan‑2017,Australian Open,Hard,R32,17,10,(17)Federer d. (10)Tomas Berdych [CZE],6-2 6-4 6-4,Roger Federer,Tomas Berdych,W,(ch),1.79,11.4%,2.9%,58.6%,95.1%,58.6%,0/0,1:30
16‑Jan‑2017,Australian Open,Hard,R64,17,200,(17)Federer d. (Q)Noah Rubin [USA],7-5 6-3 7-6(3),Roger Federer,Noah Rubin,W,,1.30,15.2%,1.8%,59.8%,82.1%,55.6%,5/6,2:03
16‑Jan‑2017,Australian Open,Hard,R128,17,300,(17)Federer d. (Q)Jurgen Melzer [AUT],7-5 3-6 6-2 6-2,Roger Federer,Jurgen Melzer,W,,1.42,18.4%,1.0%,64.1%,77.3%,54.1%,1/4,2:05
27‑Jun‑2016,Wimbledon,Grass,SF,3,7,(6)Milos Raonic [CAN] d. (3)Federer,6-3 6-7(3) 4-6 7-5 6-3,Roger Federer,Milos Raonic,L,(ch),0.96,10.0%,3.1%,61.3%,81.6%,51.6%,5/8,3:24
27‑Jun‑2016,Wimbledon,Grass,QF,3,13,(3)Federer d. (9)Marin Cilic [CRO],6-7(4) 4-6 6-3 7-6(9) 6-3,Roger Federer,Marin Cilic,W,(ch),1.06,16.0%,0.0%,62.7%,79.2%,58.7%,7/8,3:17
27‑Jun‑2016,Wimbledon,Grass,R16,3,29,(3)Federer d. Steve Johnson [USA],6-2 6-3 7-5,Roger Federer,Steve Johnson,W,,1.72,7.2%,2.4%,66.3%,74.5%,71.4%,3/4,1:36
27‑Jun‑2016,Wimbledon,Grass,R32,3,91,(3)Federer d. Daniel Evans [GBR],6-4 6-2 6-2,Roger Federer,Daniel Evans,W,,2.09,16.4%,0.0%,67.2%,88.9%,50.0%,1/2,1:26
27‑Jun‑2016,Wimbledon,Grass,R64,3,772,(3)Federer d. (Q)Marcus Willis [GBR],6-0 6-3 6-4,Roger Federer,Marcus Willis,W,(ch),1.71,12.3%,0.0%,61.6%,77.8%,67.9%,2/2,1:24
27‑Jun‑2016,Wimbledon,Grass,R128,3,52,(3)Federer d. Guido Pella [ARG],7-6(5) 7-6(3) 6-3,Roger Federer,Guido Pella,W,,1.84,12.8%,0.0%,63.8%,88.3%,67.6%,0/0,2:05
13‑Jun‑2016,Halle,Grass,SF,3,38,Alexander Zverev [GER] d. (1)Federer,7-6(4) 5-7 6-3,Roger Federer,Alexander Zverev,L,,0.84,7.2%,2.1%,59.8%,79.3%,53.8%,2/3,2:06
13‑Jun‑2016,Halle,Grass,QF,3,11,(1)Federer d. (5)David Goffin [BEL],6-1 7-6(10),Roger Federer,David Goffin,W,,1.51,11.3%,3.8%,67.9%,77.8%,41.2%,0/3,1:21
13‑Jun‑2016,Halle,Grass,R16,3,64,(1)Federer d. Malek Jaziri [TUN],6-3 7-5,Roger Federer,Malek Jaziri,W,,1.28,8.6%,0.0%,67.2%,79.5%,52.6%,1/2,1:08
13‑Jun‑2016,Halle,Grass,R32,3,88,(1)Federer d. (WC)Jan Lennard Struff [GER],6-4 7-6(3),Roger Federer,Jan Lennard Struff,W,,2.44,19.6%,3.6%,62.5%,94.3%,76.2%,0/0,1:13
6‑Jun‑2016,Stuttgart,Grass,SF,3,7,(3)Dominic Thiem [AUT] d. (1)Federer,3-6 7-6(7) 6-4,Roger Federer,Dominic Thiem,L,(ch),0.99,8.3%,1.8%,63.3%,75.4%,42.5%,2/5,1:57
6‑Jun‑2016,Stuttgart,Grass,QF,3,226,(1)Federer d. (Q)Florian Mayer [GER],7-6(2) 7-6(1),Roger Federer,Florian Mayer,W,,1.34,19.0%,3.8%,62.0%,87.8%,50.0%,5/6,1:25
6‑Jun‑2016,Stuttgart,Grass,R16,3,65,(1)Federer d. Taylor Fritz [USA],6-4 5-7 6-4,Roger Federer,Taylor Fritz,W,(ch),1.15,8.4%,2.1%,64.2%,83.6%,50.0%,8/9,1:40
9‑May‑2016,Rome Masters,Clay,R16,2,15,(13)Dominic Thiem [AUT] d. (3)Federer,7-6(2) 6-4,Roger Federer,Dominic Thiem,L,,0.68,6.7%,1.3%,62.7%,63.8%,60.7%,3/5,1:18
9‑May‑2016,Rome Masters,Clay,R32,2,44,(3)Federer d. Alexander Zverev [GER],6-3 7-5,Roger Federer,Alexander Zverev,W,(ch),1.81,1.7%,0.0%,55.9%,81.8%,69.2%,1/2,1:27
11‑Apr‑2016,Monte Carlo Masters,Clay,QF,3,9,(8)Jo Wilfried Tsonga [FRA] d. (3)Federer,3-6 6-2 7-5,Roger Federer,Jo Wilfried Tsonga,L,(ch),1.02,1.2%,4.8%,58.3%,67.3%,51.4%,7/12,2:06
11‑Apr‑2016,Monte Carlo Masters,Clay,R16,3,17,(3)Federer d. (14)Roberto Bautista Agut [ESP],6-2 6-4,Roger Federer,Roberto Bautista Agut,W,,1.68,9.6%,3.8%,63.5%,78.8%,63.2%,3/3,1:08
11‑Apr‑2016,Monte Carlo Masters,Clay,R32,3,38,(3)Federer d. Guillermo Garcia Lopez [ESP],6-3 6-4,Roger Federer,Guillermo Garcia Lopez,W,,1.46,7.5%,5.7%,64.2%,73.5%,63.2%,2/3,1:14
18‑Jan‑2016,Australian Open,Hard,SF,3,1,(1)Novak Djokovic [SRB] d. (3)Federer,6-1 6-2 3-6 6-3,Roger Federer,Novak Djokovic,L,(ch),0.61,5.0%,1.0%,57.0%,61.4%,48.8%,4/9,2:19
18‑Jan‑2016,Australian Open,Hard,QF,3,6,(3)Federer d. (6)Tomas Berdych [CZE],7-6 6-2 6-4,Roger Federer,Tomas Berdych,W,(ch),1.50,10.3%,3.4%,69.0%,83.3%,48.1%,4/6,2:16
18‑Jan‑2016,Australian Open,Hard,R16,3,16,(3)Federer d. (15)David Goffin [BEL],6-2 6-1 6-4,Roger Federer,David Goffin,W,,2.10,10.4%,1.5%,62.7%,85.7%,64.0%,0/1,1:28
18‑Jan‑2016,Australian Open,Hard,R32,3,28,(3)Federer d. (27)Grigor Dimitrov [BUL],6-4 3-6 6-1 6-4,Roger Federer,Grigor Dimitrov,W,,1.26,11.6%,4.5%,61.6%,75.4%,55.8%,5/6,2:40
18‑Jan‑2016,Australian Open,Hard,R64,3,35,(3)Federer d. Alexandr Dolgopolov [UKR],6-3 7-5 6-1,Roger Federer,Alexandr Dolgopolov,W,(ch),2.04,34.7%,2.8%,68.1%,87.8%,56.5%,0/0,1:33
